scorer,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000,DLC_resnet50_NOVEL_VIDEONov7shuffle1_100000
bodyparts,leftear,leftear,leftear,rightear,rightear,rightear,nose,nose,nose,tailbase,tailbase,tailbase,object1,object1,object1,object2,object2,object2
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
85,542.2428588867188,370.83026123046875,0.9999994039535522,527.5223388671875,369.4642028808594,0.9999984502792358,525.9169921875,386.5671081542969,0.9999996423721313,547.0684204101562,306.89959716796875,1.0,460.8084716796875,422.5326232910156,0.9983882904052734,226.5712890625,132.13131713867188,0.9794616103172302
86,528.9660034179688,389.2018737792969,0.9999973773956299,519.8705444335938,380.3224182128906,0.9999977350234985,507.4903564453125,398.0613098144531,0.9999995231628418,547.3955078125,326.3581237792969,1.0,460.986083984375,422.5326232910156,0.9912719130516052,226.48431396484375,132.13131713867188,0.9828088879585266
87,520.0481567382812,403.8473205566406,0.999998927116394,513.4617309570312,390.0710754394531,0.9999834299087524,497.0478210449219,407.5254211425781,0.9999998807907104,549.4050903320312,346.787109375,0.9999991655349731,461.09381103515625,423.8006591796875,0.9921935796737671,226.48431396484375,131.9676513671875,0.9918421506881714
88,507.0163879394531,406.276611328125,0.999913215637207,502.8592834472656,392.68170166015625,0.9999949932098389,482.50604248046875,407.9734802246094,0.9999979734420776,549.4050903320312,360.19549560546875,0.9999998807907104,461.09381103515625,423.8006591796875,0.9997995495796204,226.6643829345703,132.26332092285156,0.9787861108779907
89,506.8074035644531,406.41900634765625,0.9999852180480957,498.12811279296875,392.96527099609375,0.9999912977218628,482.1695251464844,410.265625,0.9999979734420776,549.4050903320312,362.5897216796875,0.9999996423721313,461.53741455078125,423.8006591796875,0.9998956918716431,226.6849822998047,131.9676513671875,0.954804003238678
90,506.8074035644531,408.0813293457031,0.9999794960021973,498.12811279296875,393.0135192871094,0.9999879598617554,482.1695251464844,411.1965026855469,0.9999991655349731,547.976318359375,362.5897216796875,0.9999997615814209,461.53741455078125,423.8006591796875,0.999845027923584,226.6849822998047,131.9676513671875,0.9764957427978516
91,506.8074035644531,408.67828369140625,0.9999890327453613,498.12811279296875,397.2176208496094,0.9999958276748657,482.1695251464844,414.8114013671875,0.9999963045120239,547.6156616210938,362.5897216796875,0.9999998807907104,461.53741455078125,423.6921691894531,0.9996671676635742,226.6849822998047,132.0424041748047,0.9898848533630371
92,525.72900390625,408.944580078125,0.9999994039535522,511.9906311035156,398.8922424316406,0.999997615814209,506.28558349609375,421.63458251953125,0.9999995231628418,547.6103515625,362.5897216796875,1.0,461.53741455078125,423.6921691894531,0.9930415153503418,226.6849822998047,132.14207458496094,0.9820531606674194
93,536.4007568359375,419.0927429199219,0.9999997615814209,522.3107299804688,412.02032470703125,0.9999741315841675,521.7799072265625,434.4372253417969,0.9999990463256836,547.6103515625,363.38665771484375,1.0,461.53741455078125,423.6921691894531,0.9771959781646729,226.47216796875,132.0424041748047,0.9924680590629578
94,538.0938720703125,440.8463439941406,0.9999970197677612,526.3434448242188,441.25616455078125,0.9999924898147583,524.024658203125,456.02227783203125,0.9999997615814209,547.6156616210938,383.0311584472656,1.0,461.712646484375,423.6921691894531,0.9894738793373108,226.4336395263672,132.14207458496094,0.9962226152420044
95,539.584228515625,470.1621398925781,0.9999994039535522,526.3707275390625,467.0596008300781,0.9999998807907104,524.6671142578125,486.2350769042969,1.0,550.29443359375,407.64093017578125,1.0,462.3433837890625,424.5679931640625,0.9991949200630188,226.4336395263672,132.14207458496094,0.9921391606330872
96,539.584228515625,482.33184814453125,0.9999983310699463,527.6087646484375,467.5854797363281,0.999954104423523,524.6671142578125,486.2350769042969,0.9999995231628418,555.5855102539062,435.7030944824219,0.9999998807907104,462.3433837890625,424.77032470703125,0.998859167098999,226.43112182617188,131.97689819335938,0.992629885673523
97,538.0938720703125,483.1220703125,0.9999998807907104,527.6087646484375,469.7125244140625,0.9999970197677612,524.024658203125,486.2350769042969,0.9999995231628418,556.6566162109375,438.1776428222656,1.0,461.80841064453125,424.71197509765625,0.9997475743293762,226.38619995117188,131.97689819335938,0.9875434637069702
98,532.001953125,485.0359802246094,0.999998927116394,526.3434448242188,474.83154296875,0.9999874830245972,511.8089294433594,484.66790771484375,0.9999998807907104,558.5007934570312,439.2730407714844,0.9999997615814209,461.8429870605469,424.71197509765625,0.999278724193573,226.4230499267578,132.14451599121094,0.987736701965332
99,518.6377563476562,485.0359802246094,0.9999991655349731,516.4564819335938,469.7125244140625,0.9999982118606567,499.4013366699219,482.35992431640625,1.0,558.5007934570312,451.9590148925781,0.9999998807907104,461.80841064453125,424.71197509765625,0.9998761415481567,226.2506103515625,131.8422088623047,0.8667301535606384
100,512.3067016601562,485.0359802246094,0.9999853372573853,511.2767028808594,467.8734130859375,0.9999823570251465,493.8738708496094,480.86090087890625,1.0,556.6566162109375,467.3223876953125,0.9999997615814209,461.80841064453125,425.0848388671875,0.9997710585594177,226.2506103515625,131.8422088623047,0.8884854912757874
101,504.77838134765625,485.0359802246094,0.9999974966049194,505.27130126953125,467.8734130859375,0.9999995231628418,488.11138916015625,476.14715576171875,0.9999998807907104,554.7144165039062,473.5054016113281,0.9999984502792358,461.7408752441406,424.71197509765625,0.998928964138031,226.4230499267578,131.8422088623047,0.9737823605537415
102,495.44293212890625,481.83538818359375,0.9999997615814209,498.70233154296875,467.26763916015625,0.9999998807907104,481.5025634765625,471.1360778808594,0.9999997615814209,550.8076782226562,482.718017578125,0.9999998807907104,461.8429870605469,424.4134521484375,0.999828577041626,226.4230499267578,131.70687866210938,0.9769773483276367
103,490.8447570800781,480.2905578613281,0.9999922513961792,498.3666687011719,466.7528991699219,0.9999997615814209,479.98974609375,462.46551513671875,0.9999995231628418,546.63818359375,487.3647766113281,0.9999997615814209,461.91705322265625,423.3634338378906,0.9994975328445435,226.53977966308594,131.5063018798828,0.9716125130653381
104,485.3176574707031,476.2222900390625,0.9999991655349731,495.48992919921875,460.99285888671875,0.9999955892562866,476.4314270019531,454.66949462890625,0.9999996423721313,544.1034545898438,487.3647766113281,0.9999984502792358,461.91705322265625,423.30609130859375,0.9996188879013062,226.69093322753906,131.3977813720703,0.9783124923706055
105,477.1103210449219,470.4549255371094,0.9999988079071045,487.1580505371094,457.4851379394531,0.9999990463256836,470.8766784667969,449.2268371582031,0.9999991655349731,537.98974609375,487.3647766113281,0.9999988079071045,461.91705322265625,423.0030517578125,0.9997333884239197,226.65130615234375,131.3977813720703,0.9675809741020203
106,477.0693359375,470.4549255371094,0.9999984502792358,486.6163635253906,457.4851379394531,0.999998927116394,469.5927429199219,449.2268371582031,0.9999994039535522,536.0075073242188,487.2052307128906,0.9999990463256836,461.91705322265625,422.3568420410156,0.9998193383216858,226.63746643066406,131.3977813720703,0.9743049740791321
107,475.8511962890625,470.4549255371094,0.9999984502792358,484.9837951660156,457.4851379394531,0.9999995231628418,467.4170227050781,449.2268371582031,0.9999997615814209,535.3392333984375,487.1672668457031,0.9999992847442627,461.91705322265625,422.3568420410156,0.9999003410339355,226.65130615234375,131.66651916503906,0.9582911133766174
108,472.8601379394531,471.08270263671875,0.999997615814209,483.2381591796875,458.4095458984375,0.999997615814209,465.8115539550781,450.5167541503906,0.9999994039535522,535.2294311523438,487.06341552734375,0.9999992847442627,461.6299743652344,423.0030517578125,0.9997197985649109,226.794189453125,131.76332092285156,0.9333720207214355
109,467.4847412109375,474.5748291015625,0.999998927116394,474.006591796875,460.0178527832031,0.9999951124191284,456.20977783203125,457.3083801269531,0.9999990463256836,523.7850341796875,486.9486083984375,0.9999998807907104,462.5289001464844,423.7424621582031,0.9999645948410034,226.794189453125,132.3568878173828,0.9247774481773376
110,460.71270751953125,484.1702880859375,0.9999983310699463,462.009521484375,468.98516845703125,0.9999997615814209,444.0650634765625,473.01690673828125,0.9999996423721313,515.9814453125,486.9486083984375,1.0,462.40655517578125,424.4142150878906,0.9998354911804199,226.90606689453125,132.44113159179688,0.9290162324905396
111,435.0644836425781,484.1702880859375,0.999998927116394,439.3394775390625,468.98516845703125,0.9999996423721313,420.9141845703125,473.01690673828125,0.9999998807907104,498.15911865234375,486.9486083984375,1.0,462.5289001464844,424.5508728027344,0.999616265296936,226.90606689453125,132.44113159179688,0.9825427532196045
112,412.87518310546875,484.1702880859375,0.9999963045120239,414.8886413574219,468.98516845703125,0.9999992847442627,397.3080749511719,473.01690673828125,0.9999990463256836,470.6140441894531,487.62908935546875,0.9999992847442627,462.5289001464844,424.8179016113281,0.9998302459716797,226.90606689453125,132.3568878173828,0.9794048070907593
113,389.67584228515625,481.061279296875,0.9999995231628418,395.21173095703125,464.8649597167969,0.9999986886978149,377.21307373046875,466.40325927734375,0.9999992847442627,446.40966796875,490.6026611328125,0.9999995231628418,462.5289001464844,425.90911865234375,0.9998763799667358,226.7340087890625,131.97450256347656,0.9773074388504028
114,386.19189453125,478.1627502441406,0.999995231628418,395.21173095703125,464.1997985839844,0.9999951124191284,377.21307373046875,462.2696838378906,0.9999992847442627,432.46478271484375,491.5939636230469,0.9999997615814209,462.71124267578125,425.9260559082031,0.9998433589935303,226.6227264404297,131.97450256347656,0.9823545217514038
115,383.5197448730469,478.12237548828125,0.999992847442627,395.21173095703125,464.0129089355469,0.9999992847442627,377.21307373046875,459.7876892089844,0.9999992847442627,429.0726623535156,492.1326904296875,0.9999998807907104,462.72930908203125,426.1842346191406,0.9998807907104492,226.57009887695312,131.97450256347656,0.9846012592315674
116,379.39251708984375,475.688720703125,0.9999996423721313,393.0068359375,462.8182678222656,0.9999995231628418,378.7710266113281,454.6991882324219,0.9999991655349731,427.6278991699219,492.1441345214844,1.0,463.1117858886719,426.2265930175781,0.9999333620071411,226.6227264404297,132.02734375,0.9811801910400391
117,379.39251708984375,465.10491943359375,0.9999998807907104,393.2291259765625,458.5732421875,0.9999984502792358,380.8898620605469,446.1602478027344,0.9999985694885254,423.33660888671875,493.3879089355469,0.9999995231628418,462.72930908203125,426.2265930175781,0.9999735355377197,226.6227264404297,132.2032470703125,0.9270010590553284
118,382.610107421875,455.5011901855469,0.9999996423721313,396.0722961425781,458.3084411621094,0.9999997615814209,381.65728759765625,439.7010803222656,0.9999998807907104,410.09368896484375,494.8744812011719,0.9999995231628418,462.72930908203125,426.2265930175781,0.9999614953994751,226.5918426513672,132.27879333496094,0.9839069843292236
119,382.610107421875,455.2688903808594,0.9999994039535522,396.0722961425781,455.5005798339844,0.9999996423721313,383.9118957519531,437.8168029785156,0.9999995231628418,404.9441833496094,496.03118896484375,0.9999998807907104,462.0174865722656,425.6851501464844,0.9999301433563232,226.25820922851562,132.27879333496094,0.8700031638145447
120,382.610107421875,454.60186767578125,0.9999988079071045,396.0722961425781,453.526611328125,0.999998927116394,392.07293701171875,437.1402893066406,0.9999821186065674,403.33935546875,497.7986145019531,1.0,461.8901672363281,425.0325927734375,0.9999116659164429,226.0851287841797,132.27879333496094,0.9329226016998291
121,387.82855224609375,448.58953857421875,0.9999990463256836,402.4372863769531,453.526611328125,0.9999998807907104,402.9425048828125,437.8168029785156,0.9999996423721313,401.85235595703125,497.7986145019531,0.9999961853027344,461.8901672363281,424.6520080566406,0.9998078942298889,226.0851287841797,132.2987060546875,0.9341608285903931
122,396.9029235839844,441.6437072753906,0.9999966621398926,406.781494140625,453.526611328125,0.9999998807907104,416.14239501953125,437.8168029785156,0.9999998807907104,396.6318664550781,497.7986145019531,0.9999812841415405,461.8901672363281,424.51800537109375,0.9997774958610535,226.0851287841797,132.27879333496094,0.9701204299926758
123,407.7419128417969,440.1948547363281,0.9999982118606567,417.9022521972656,451.9844970703125,0.9999997615814209,427.1989440917969,436.63116455078125,0.9999997615814209,395.3016357421875,497.4388732910156,0.9999591112136841,463.14544677734375,424.4835205078125,0.999887228012085,226.2174072265625,132.32913208007812,0.9652458429336548
124,416.02587890625,439.6689453125,0.999998927116394,426.15948486328125,450.73651123046875,0.9999984502792358,433.7295837402344,436.46484375,0.9999997615814209,389.60882568359375,494.19317626953125,0.9999853372573853,463.1687927246094,424.3603515625,0.9997451901435852,226.2174072265625,132.32913208007812,0.9660330414772034
125,419.2596740722656,439.6689453125,0.9999951124191284,431.4515686035156,450.73651123046875,0.9999837875366211,438.3465576171875,436.46484375,0.9999486207962036,389.0007019042969,488.0909423828125,0.9999971389770508,463.1734313964844,424.3603515625,0.9998052716255188,226.2443389892578,132.32913208007812,0.9454171657562256
126,421.13507080078125,439.6689453125,0.9999932050704956,431.4515686035156,450.73651123046875,0.9999954700469971,439.0762023925781,436.46484375,0.9999755620956421,388.9294128417969,488.0909423828125,0.9999961853027344,463.1734313964844,424.06195068359375,0.99982750415802,226.48638916015625,132.0450439453125,0.9185492396354675
127,421.44171142578125,441.7155456542969,0.9999957084655762,431.5603332519531,454.5675354003906,0.9999988079071045,441.6664123535156,439.6077880859375,0.9999960660934448,386.0614318847656,488.0909423828125,0.9999963045120239,463.17633056640625,424.06195068359375,0.999718964099884,226.71298217773438,132.0450439453125,0.8376944065093994
128,422.6392517089844,443.7331237792969,0.9999980926513672,431.5603332519531,456.19549560546875,0.9999949932098389,442.931396484375,442.99053955078125,0.9999929666519165,385.912109375,488.4619445800781,0.99998939037323,463.1734313964844,423.9184875488281,0.9998462200164795,226.8286895751953,132.0450439453125,0.9614875912666321
129,425.10968017578125,443.7331237792969,0.9999922513961792,433.4025573730469,456.19549560546875,0.9999978542327881,445.7548828125,442.99053955078125,0.999995231628418,385.68170166015625,488.4619445800781,0.9999909400939941,462.8211364746094,423.7631530761719,0.9998664855957031,226.8286895751953,132.0450439453125,0.9780508279800415
130,425.549560546875,443.7331237792969,0.9999909400939941,433.9035339355469,456.19549560546875,0.9999958276748657,445.7548828125,442.99053955078125,0.9999885559082031,385.5749816894531,489.1004943847656,0.9999914169311523,461.974609375,423.0253601074219,0.9976503252983093,226.83123779296875,132.59588623046875,0.9829341769218445
131,425.549560546875,443.7331237792969,0.9999918937683105,433.9035339355469,456.1664733886719,0.9999978542327881,445.7548828125,442.6485290527344,0.999984860420227,385.5749816894531,489.1130676269531,0.99998939037323,462.8211364746094,423.0253601074219,0.9996500015258789,226.83123779296875,132.59588623046875,0.9430835843086243
132,425.549560546875,443.9472961425781,0.9999958276748657,433.9035339355469,455.0192565917969,0.9999991655349731,443.80963134765625,441.6248474121094,0.9999954700469971,385.5749816894531,489.2405700683594,0.9999908208847046,461.974609375,423.0253601074219,0.9996005892753601,226.8286895751953,132.59588623046875,0.9427249431610107
133,420.56591796875,444.6319274902344,0.9999934434890747,431.2784118652344,453.9702453613281,0.9999868869781494,439.9490661621094,437.6644287109375,0.9998886585235596,385.68170166015625,489.2577819824219,0.9999918937683105,461.974609375,423.90283203125,0.9998260140419006,226.9788360595703,132.56517028808594,0.9802815914154053
134,403.1334533691406,446.57830810546875,0.9999998807907104,418.1548156738281,453.5549011230469,0.9999998807907104,416.19793701171875,433.1783752441406,0.9999995231628418,385.8123474121094,490.927001953125,0.9999611377716064,462.507080078125,424.76519775390625,0.9998708963394165,227.12240600585938,132.22454833984375,0.9652705192565918
